-0.90625,-0.068115234,0.214355469,-2.503816843,-3.374045849,-4.625954151
-0.899169922,-0.070800781,0.219726563,0.442748117,-3.198473215,-2.549618244
-0.902587891,-0.072509766,0.208496094,0.167938938,-2.53435111,-0.916030502
-0.912109375,-0.071289063,0.213867188,2.290076256,-1.977099228,1.04580152
-0.911865234,-0.065185547,0.231689453,1.45038166,-1.755725145,1.183206081
-0.912353516,-0.071044922,0.224121094,0.977099228,-1.870228958,1.038167953
-0.902099609,-0.061767578,0.228515625,0.755725193,-2.809160233,-0.427480888
-0.900878906,-0.083251953,0.212646484,1.511450386,-2.351145029,-0.564885521
-0.902099609,-0.069824219,0.219238281,2.198473215,-0.015267176,2.091603041
-0.909667969,-0.088134766,0.232421875,8.961832047,-0.763358784,2
-0.923583984,-0.053466797,0.240478516,5.725190639,-2.717557192,-0.389312983
-0.919921875,-0.072509766,0.223144531,4.534351349,-4.610687256,-2.374045849
-0.913330078,-0.049316406,0.232177734,4.007633686,-4.984732628,-0.862595463
-0.905029297,-0.064453125,0.206787109,0.259541988,-2.809160233,-1.091603041
-0.909179688,-0.148193359,0.183105469,29.69465637,7.702290058,4.129770756
-0.940185547,-0.323974609,0.157958984,-0.213740444,48.02289963,-33.43511581
-1.181396484,-0.354980469,0.223876953,34.3511467,45.38167953,-76.55725098
-1.199951172,-0.374755859,0.138671875,-110.7022934,87.87786102,-183.5954132
-1.122070313,-0.761962891,-0.084472656,-57.24427414,75.92366791,-230.2061005
-1.002441406,-0.956542969,-0.260986328,-31.641222,82.67175293,-250.1374054
-0.849609375,-0.830810547,-0.260498047,36.46564865,77.03816986,-250.1374054
-0.512695313,-0.884765625,-0.218994141,42.37404633,76.54198456,-250.1374054
-0.213134766,-0.982910156,-0.120117188,104.5114517,53.98473358,-250.1374054
0.090576172,-0.705810547,0.036376953,108,38.09923553,-250.1374054
0.332763672,-0.591796875,-0.005859375,121.8167953,29.64885521,-250.1374054
0.478759766,-0.294921875,-0.023193359,143.5267181,11.62595463,-249.0381622
0.738769531,0.122314453,0.000976563,147.6106873,-3.916030693,-200.1603088
1.04296875,0.690429688,0.140136719,97.61068726,-3.809160233,-97.80152893
1.004394531,0.494628906,0.370849609,13.61068726,3.740458012,7.236641407
1.041992188,0.198486328,0.331542969,-32.82442856,6.061068535,50.12213898
1.047607422,-0.074462891,0.386230469,-19.38167953,-16.19847298,31.77099228
1.094238281,-0.09765625,0.317382813,-7.854961872,-18.76335907,7.351145267
1.123291016,-0.003662109,0.295898438,5.083969593,-10.00763321,7.312977314
1.051513672,-0.052246094,0.289794922,3.519083977,-5.267175674,14.58778667
1.044433594,-0.038574219,0.285400391,-12.68702316,-5.083969593,9.755724907
1.031982422,-0.044677734,0.28515625,-9.435114861,-9.969465256,11.22900772
1.065673828,-0.065429688,0.253417969,-22.24427414,-8.076335907,14.00763321
1.062988281,-0.174804688,0.235839844,-12.90839672,-8.396946907,13.58778667
1.071533203,-0.147216797,0.245361328,-6.450381756,-9.625954628,8.633587837
1.069091797,-0.102050781,0.241455078,4.55725193,-11.90076351,11.21374035
1.010009766,-0.115478516,0.242919922,-6.305343628,-10.55725193,23.19083977
0.998291016,-0.044677734,0.177246094,-21.03053474,-15.19847298,48.02289963
0.950439453,-0.028076172,0.107666016,-54.8625946,-11.09923649,83.64885712
0.712158203,-0.1875,0.122070313,-62.96946716,-23.88549614,145.3435059
0.612792969,-0.140869141,0.064208984,-83.9312973,-53.66412354,216.2290039
0.346679688,-0.6640625,-0.008789063,-102.1450348,-85.82442474,250.129776
