-0.829589844,-0.323242188,-0.038085938,-32.35877991,5.870229244,-27.358778
-0.990234375,-0.304199219,0.065429688,6.236641407,-2,-6.198473454
-0.877685547,-0.415283203,-0.072265625,-17.32824516,-16.33587837,6.038167953
-0.774902344,-0.311767578,-0.045410156,-15.95419884,-12.33587742,16.58015251
-0.839599609,-0.332763672,-0.061523438,-20.70992279,-10.68702316,14.31297684
-0.891845703,-0.421142578,-0.127441406,-15.61832047,-10.70992374,11.58778667
-0.868896484,-0.415283203,-0.106689453,-4.419847488,-8.755724907,3.839694786
-0.87890625,-0.371337891,-0.088623047,6.404580116,0.816793919,-8.778625488
-0.849365234,-0.326660156,-0.065429688,14.9312973,0.931297684,-6.748091698
-0.838623047,-0.324707031,-0.051757813,21.03053474,-2.44274807,0.022900763
-0.828613281,-0.299804688,-0.05078125,8.175572395,-1.61832056,0.809160328
-0.8359375,-0.313720703,-0.069091797,8.305343628,-2.312977076,6.129770756
-0.858642578,-0.318115234,-0.078857422,6.809160233,-1.122137427,8.343511581
-0.869873047,-0.316162109,-0.077880859,15.51145077,-1.328244328,8.847328186
-0.853027344,-0.315673828,-0.036865234,17.56488609,0.458015251,9.587786674
-0.905273438,-0.292480469,-0.026855469,13.43511486,-4.862595558,8.221374512
-0.893554688,-0.292236328,-0.03515625,-3.694656372,-0.587786245,-0.946564865
-0.844238281,-0.304443359,-0.000976563,10.16793919,-0.106870222,-5.236641407
-0.812255859,-0.289306641,-0.0234375,18.07633591,-7,6.534351349
-0.882568359,-0.243896484,-0.018798828,-2.648854971,-5.71755743,12.96183205
-0.873046875,-0.294189453,-0.071289063,-4.44274807,-3.88549614,5.893129826
-0.911132813,-0.281982422,-0.073486328,1.625954151,4.358778477,4.190839767
-0.830078125,-0.286132813,-0.013183594,5.664122105,4.961832047,4.366412163
-0.876220703,-0.314941406,-0.041503906,-1.198473339,-7.595419884,21.84732819
-0.926269531,-0.241699219,-0.019287109,-19.56488609,-11.44274807,24.56488609
-0.899902344,-0.249267578,0.026611328,-4.427480698,-12.69465637,25.72519112
-1.165283203,0.029785156,0.211181641,-11.04580116,-8.167939186,-5.076335907
-0.768554688,0.011962891,0.244628906,-11.15267181,-2.618320704,-12.70992374
-0.887939453,-0.107910156,-0.020019531,-11.8244276,-11.1755724,11.41221333
-0.889892578,-0.246826172,-0.055175781,-7.816793919,-6.511450291,23.12213707
-0.940429688,-0.278808594,-0.070556641,20.51144981,4.053435326,6.351145267
-0.880371094,-0.185546875,0.022460938,16.44274902,13.21374035,-4.404580116
-0.869384766,-0.205322266,0.024414063,1.511450386,14.5725193,0.328244257
-0.858886719,-0.183105469,0.030761719,-25.45801544,17.29007721,4.702290058
-0.843017578,-0.205810547,0.009277344,-18.82442665,13.12213707,22.32824516
-0.96875,-0.223388672,-0.070068359,1.213740468,15.48091602,38.26717377
-1.075195313,-0.088134766,-0.020507813,40.92366409,0.213740444,51.88549805
-0.888671875,-0.078857422,-0.022705078,-32.96183395,9.038167953,4.847328186
-0.936523438,-0.080078125,-0.132324219,-6.152671814,1.793893099,9.503816605
-0.915771484,-0.023193359,-0.125488281,15.63358784,2.099236727,10.02290058
-0.840332031,-0.001708984,-0.139648438,26.01526642,7.251908302,8.320611
-0.962646484,0.01953125,-0.116455078,30.90839767,-3.526717663,9.923664093
