-0.91015625,-0.220947266,-0.044677734,-17.47328186,-3.038167953,15.27480888
-0.925048828,-0.211669922,-0.010253906,-12.02290058,-0.175572515,9.396946907
-0.928222656,-0.24609375,0.039550781,-5.824427605,-0.740458012,-2.015267134
-0.929931641,-0.175537109,0.028564453,-5.633587837,-1.366412163,-7.732824326
-0.947021484,-0.131591797,-0.031494141,-6.511450291,0.404580164,-6.374045849
-0.936035156,-0.128417969,-0.001953125,-0.381679392,2.725190878,-6.816793919
-0.954101563,-0.086425781,0.045898438,-3.755725145,1.480916023,-4.60305357
-0.956298828,-0.08203125,0.059814453,-3.229007721,-2.977099228,6.763358593
-1.0078125,0.071533203,0.176025391,15.39694691,-14.21374035,21.37404633
-1.059814453,0.201416016,0.235839844,-16.97709846,-31.81679344,44.12977219
-1.133789063,0.157958984,0.268554688,-36.90076447,-53.31297684,55.79389191
-1.169433594,0.096435547,0.37890625,14.89312935,-64.38167572,74.85496521
-1.139404297,0.131835938,0.405761719,32.1450386,-72.2977066,96.82442474
-1.082763672,0.503417969,0.223144531,-49.41221237,-78.22900391,93.06106567
-1.096679688,0.276367188,0.296386719,-138.4732819,-98.30534363,74.93893433
-0.958007813,0.044921875,0.280517578,-119.6030502,-100.7175598,61.11450195
-0.749023438,0.058349609,0.354492188,-64.90076447,-89.10687256,42.83969498
-0.591064453,-0.025878906,0.370361328,-141.3358765,-64.2977066,-14.61068726
-0.532958984,-0.127197266,0.548095703,-61.74809265,-56.7862587,-39.1374054
-0.577880859,0.029296875,0.655517578,-89.97709656,-28.91603088,-34.47328186
-0.453613281,-0.140625,0.771240234,11.55725193,-62.60305405,-8.854961395
-0.459228516,0.064208984,1.013183594,32.32061005,-55.94656372,17.09923744
-0.527832031,-0.010009766,1.198730469,69.3664093,-60.76335907,38.19847488
-0.483154297,0.090576172,1.055419922,34.35877991,-94.06106567,37.56488419
-0.349609375,-0.065673828,1.021484375,7.076335907,-115.2977066,20.52671814
-0.185302734,-0.050292969,0.854980469,-20.20610619,-124.9007645,-2.358778715
0.034667969,-0.08984375,0.647705078,-15.55725193,-113.9465637,-22.48855019
0.139648438,0.000244141,0.695068359,1.595419884,-101.6641235,-33.51145172
0.185791016,-0.018066406,0.773681641,-14.02290058,-88.4274826,-37.717556
0.282958984,0.086425781,0.830078125,-11.79389286,-79.17557526,-39.38167953
0.313720703,0.088623047,0.668457031,31.5725193,-104.3511429,-44.67938995
0.368896484,-0.065185547,0.7265625,0.259541988,-129.4961853,-81.45037842
0.479248047,0.139648438,0.650878906,-4.328244209,-130.7938995,-101.9312973
0.540771484,0.30859375,0.513183594,-5.320610523,-133.3740387,-104.7251892
0.505615234,0.350097656,0.435302734,-2.44274807,-117.8091583,-94.82442474
0.615966797,0.657958984,0.067626953,9.938931465,-112.8167953,-91.93893433
0.713134766,0.970703125,-0.155517578,2.725190878,-52.91603088,-55.09923553
0.741699219,0.917724609,-0.067626953,-17.358778,-19.09923744,-10.8549614
0.717529297,0.623779297,0.130615234,-28.08396912,0.381679392,-2.290076256
0.749755859,0.563232422,0.278564453,-14.20610714,3.343511343,5.44274807
0.796386719,0.523193359,0.275146484,6.427480698,12.68702316,5.679389477
0.76953125,0.486083984,0.365722656,-2.106870174,10.56488514,2.816793919
0.816162109,0.479980469,0.359375,-0.137404573,5.809160233,0.580152702
0.798828125,0.568603516,0.335205078,-13.70992374,2.076335907,2.129770994
0.806152344,0.519775391,0.340332031,-4.671755791,4.503816605,5.770992279
0.789550781,0.513671875,0.358154297,-9.12213707,2.870228958,3.801526833
0.775634766,0.491210938,0.360107422,-6.312977314,1.824427509,3.992366314
0.786376953,0.484863281,0.338867188,-4.88549614,1.55725193,3.297709942
0.778076172,0.484375,0.357177734,-6.496183395,-0.076335878,-0.045801525
0.781738281,0.482666016,0.346191406,-3.687022924,2.404580116,0.694656467
0.787353516,0.491210938,0.372070313,1.412213707,1.213740468,-0.763358784
0.816650391,0.524169922,0.337890625,-2.687022924,2.503816843,-0.694656467
0.781005859,0.503417969,0.376220703,-3.770992279,-1.160305381,0.839694691
